content,rating,type,publishedDate,tokenization,status,origin
營主服務很好，介紹了很多在地旅遊方案,5,1,2017/10/25,,1,1
環境維護的很好 草地美 雖然雙十連假花東都下雨但草地吸水性不錯 沒有太多的泥濘。建議可多在增加廁所洗手台 防滑條 帳與帳之間的洗手台可在增加(高度有稍高了些 對小孩來說比較麻煩) 洗手台兩旁可固定放白鐵桌(方便露友洗菜洗碗有地方可擺放 而不用一直往返)  這些若能改善就更完美了 謝謝！,4,1,2017/10/18,,1,1
洗澡沒熱水，這點加強就更棒了。經過一天白晝與黑夜的局部強雨小雨侵襲，場地草地仍不積水，第ㄧ次看到，讚！廁所五星級可惜水不熱，10月連假來，太陽曬仍很熱，還是需帶電風扇,4,1,2017/10/08,,1,1
交通方便，老闆還帶我們去泡溪，贊！,5,1,2017/08/24,,1,1
老闆親切，營區乾淨舒適。宜蘭之旅必來的營區。雨棚區超大超舒服。當天還下著大雨，到了營區老闆說趕快去洗澡。感動餒讚值得在訪。,5,1,2024/04/29,,1,1
營區小而美，雨棚區約4-5帳，觀景區約十帳，屬碎石地面，營釘算好下的地面，無黑色排水墊（要自備充氣床墊、行軍床），有營火區，業主很親切，當天升營火，和小孩們聊天，整理得很乾淨，有提供飲水機、冰箱、吹風機、廁所有附衛生紙、很乾淨，熱水穩定，還有脫水機，服務不錯，帳與帳之間距離較近。環境優美，尤其落羽松處、夜景、日出可以拍照，很美！蠻值得推薦的露營區！,5,1,2024/03/06,,1,1
營主人很好，廁所非常乾淨，環境也維持得不錯，同時還有夜景能欣賞。,5,1,2024/03/06,,1,1
營主夫妻熱情大方 ，自製精油及純露非常好聞，用起來也很不錯，值得推薦的好營區,5,1,2024/01/06,,1,1
環境很棒，風景夜景都很美，早起還可以看日出，廁所浴室是分開的，打掃的很乾淨，沒有蚊蟲，營主整理的很用心，有wifi，只有上來的路有點彎,5,1,2023/12/06,,1,1
交通便利。營主管理非常細心。衛浴乾淨防蟲措施做足。垃圾不落地的措施很好讓營區整體很乾淨。夜景與自然景盡收眼底。,5,1,2023/12/06,,1,1
營區小而美 風景滿分離市區不遠（三星約10分鐘），上山不到三分鐘就可抵達營區，很適合新手露營的營區，廁所與營位都很乾淨，收訊（台哥大與遠傳）與Wi-Fi 也很穩定老闆老闆娘很用心在維護，因應政府營區管理政策，部分設施有所改變，但這是為了永續經營而改善，相信老闆老闆娘的用心會持續長久下去，值得再訪的營區,5,1,2023/12/06,,1,1
洗手間乾淨但太少間了一點，也比較小間，體型大的男生就很卡,4,1,2023/11/06,,1,1
環境很好，清晨空氣清爽建議營主搭帳區可加入棧板，最內區在加一廁一衛更棒。,4,1,2023/11/06,,1,1
是個小而美的營區雖然上山的路有點小且陡峭但還好不高，上來之後卻別有洞天而且最令人驚豔的是浴廁非常乾淨而且浴室和廁所是分開式的裡面看不到髒污的地方連邊角區常見的霉漬都幾乎沒看到連消毒水都是營主自家提練的精油所以都充滿淡淡的香氣蚊蟲也很少，浴廁防蟲設施做得很讚小朋友都不會被突如其來的飛蛾驚嚇營主夫婦都非常溫和隨性好客好聊虹吸式方法煮咖啡功夫到家也好喝是個令人想一來再來放鬆的好地方~,5,1,2023/10/06,,1,1
日夜風景都很美麗， 露營環境和衛浴設施都非常的乾淨。 新手第一次搭天幕搭不起來， 營主夫婦熱心的神救援讓我們度過平安的一夜。 晚上的夜景和星空真的非常美麗， 下次還會再來。,5,1,2023/10/06,,1,1
五星營區欸！周四來很幸運一帳包區，上來的路僅最後約500公尺較不好開，整體來說離三星市區的全聯大約10分鐘。景的部分100分滿意，白天有山景一層一層堆疊很美、晚上有夜景，安靜！雖然低海拔，但8月底來的時候晚上約24度微涼很舒服，白天大約8點就很熱需要走出來外面，有樹蔭但要挑對位置。女生的廁所和淋浴雖然各2間，但非常乾淨且沒有臭味，淋浴間甚至頂部有防蟲網，不用擔心和蜘蛛昆蟲一起洗澡。營區有多項兒童遊樂設施包含盪鞦韆，應該很適合親子，也有營火區。車子停在帳旁邊方便下貨，白天也有樹蔭遮蔽~~下次會再來！,5,1,2023/09/06,,1,1
小而美的營區，有兒童遊樂設施，孩子很喜歡,5,1,2023/06/06,,1,1
營主很熱情很單純的營區可以烤肉很乾凈的有夜景很棒的營區,5,1,2023/05/06,,1,1
4訪，營主熱情依舊，寒喧問候，場地乾淨舒適。,5,1,2023/05/06,,1,1
景色很棒老闆人也非常nice浴廁維持的很乾淨冰箱也很乾淨環境很不錯有盪鞦韆跟搖搖馬很適合遛小孩建議用綠色的浴室洗澡感覺比橘色的水壓跟水溫穩定景觀區1-12帳的景觀都很不錯原本老闆幫我們安排在6或7帳後來讓我們換到最邊邊第12帳的位子有點算是小包區空間大很多但就是離營本部最遠的位子營本部的後面還有一區是雨棚區但就沒有什麼景色,5,1,2023/05/06,,1,1
推薦會想要二露的營地！1.老闆&闆娘態度親切又熱情，融化台北人的冷漠，為寒冷的夜捎來最暖的招待！2.我們是夜衝上山，到了已經10點多，老闆耐心等待並貼心為我們搭設燈條等器具，夜晚雖然天氣濕冷，但夜景很美3.白天老闆和闆娘熱情地邀約我們泡茶，天南地北什麼都可以聊，原來露營也可以感受「家」無所不在4.衛浴設備真的不用擔心，有潔癖的朋友都公認是非常乾淨的營地！5.交通部分因為我開車新手，比較無法掌握上來一小段的陡坡，如果老手是沒問題的,5,1,2023/05/06,,1,1
非常棒的營區！老闆及老闆娘很熱情，隨時關心我們的狀況，還邀請我們喝茶聊天，很像回到自己家一樣的自在舒適。衛浴設備非常的乾淨，不會有令人卻步的感受；熱水因為是引用山泉水，因此後面兩間的水壓會較不穩，但並不影響使用，熱度很足夠。這次帳篷是跟老闆租借，一到營區帳已搭好，是很厲害的新帳，空間很足夠，睡起來很舒服；老闆擔心我們冷，客廳帳後來幫我們三面圍起來，還提醒我們煮東西要留意通風。比較要注意的是，進到營區的一小段產業道路，路寬只夠一台車，幾處過彎地方較陡，只要小心開車就都沒問題囉～很多的優點說不完，待各位親自體驗就能知道它的好！期待下次再去造訪營區,5,1,2023/05/06,,1,1
舒適的營地、風景優美、老闆夫妻親切和善,5,1,2023/05/06,,1,1
上太平山最佳的落腳休息地點，感受了營主的用心，夜景好迷人我們車露當天是寒流，感謝營主怕我們冷與餓，請我們喝熱湯與熱米飯，雪中送碳的食物真的好美味，溫暖了身心 營地很乾淨整齊，垃圾都有分類回收，處處可以感受到深愛大自然氛圍，在夏諾營渡過了舒適寧靜的一晚，隔天開車約1小時左右就可以抵達太平山國家公園，真的很方便，超推薦！,5,1,2023/05/06,,1,1
風景非常漂亮營主還設計了營火景觀台可惜天空不作美，這幾天都是下雨天秋冬樹下的帳篷顯的格外美麗非常適合親子家庭,5,1,2023/05/06,,1,1
老闆跟老闆娘人很好相處這次包場體驗非常棒是很喜歡的營地之一推薦給大家,5,1,2023/05/06,,1,1
三天兩夜露營，時不時豪雨等級的大雨，不間斷的一直下沒停過，但是營區排水很不錯，完全沒有積水的問題是一個就算下雨還是可以自在露營的好地方老闆蠻熱情的，蠻愉快的露營經驗*請留意從營區下山的道路(約離開營區不久會遇到)，右側有菜園的柵欄，有時候沒關好，小心會刮到車,5,1,2023/05/06,,1,1
第一次單飛選擇了夏洛營比較小的露營區有遊樂設施、還有泳池給小朋友玩小朋友玩的很開心兒子很感謝我找了這麼棒的露營區凌晨兩三點滿天的星空 看起來像是某個星座但我是不知道什麼星座就是了而且還有流星，真的很棒的露營區！沒有什麼蚊子蒼蠅完全沒有噴防蚊液 一個包都沒有反正很推 一定還會再來的！,5,1,2023/05/06,,1,1
百萬夜景沒話說的 美廁所算乾淨 有泳池 有盪鞦韆遊樂器材要乾乾淨淨點就好了但營主真的很熱情 揪泡茶,5,1,2023/05/06,,1,1
風景很美，全家露營好選擇 …,5,1,2023/05/06,,1,1
營主很友善熱情，衛浴乾淨。水量大，可惜水壓不穩所以水溫真的很難控制。浴室有準備水桶和水瓢，水裝在桶裡面溫度比較適當。路況好開，只有抵達前一小段產業道路要開慢一點。有提供戲水池 秋千，四歲孩子玩得很開心。溜滑梯區有點年紀了，較小座適合小小孩溜。園區內沒有看到小黑蚊，晚上有一般蚊子出沒，記得準備蚊香。週日大概十點半離開，已經熱到受不了。不過這次一家三口蠻開心的，有機會還想再來夏諾營露營️,5,1,2023/05/06,,1,1
營主超熱情，環境打掃超乾淨,5,1,2023/05/06,,1,1
環境乾淨，夜景漂亮，還有搗麻糬，升螢火這都可以跟老闆講他會處理，如果想烤乳豬要另外叫。,5,1,2023/05/06,,1,1
補兩年前的評論，場地環境寬敞舒適，營主親切好客，晚上有超美夜景，還可以自己搗小米麻吉，很不錯的體驗 …,5,1,2023/05/06,,1,1
小兒乾淨視野超好 …,5,1,2023/05/06,,1,1
舒服！廁所乾淨環境舒服！,5,1,2023/05/06,,1,1
非常乾淨的營地，營主熱情好客，從很多細節可以發現營主的用心，有機會會再造訪,5,1,2023/05/06,,1,1
這個營區很棒，白天看的是一大片開闊的山景及平原，晚上看到的是一片平原夜景，每個營位都有一株落羽松，很漂亮哦。未來還有小朋友遊樂區，蠻期待的。營主人也是nice nice哦，推推。,5,1,2022/05/06,,1,1
老闆親切，環境乾淨整潔,5,1,2022/05/06,,1,1
小孩玩樂很安全廁所、衛浴很很方便,5,1,2022/05/06,,1,1
地處不高，環境清幽，老闆和善,3,1,2022/05/06,,0,1
營地很喜歡，廁所及盥洗室很乾淨，營主人也很好！,5,1,2022/05/06,,1,1
老闆很親切，營區環境很乾淨，遊樂設施很多，適合親子一起來還有夜景很美喔～謝謝老闆！美中不足，遠方挖土機聲音有點大聲～ …,4,1,2022/05/06,,1,1
環境是不錯啦！唯一的缺點是電線線路老舊，老闆應該要升級電線的配備，一個晚上跳電兩次，第二次半夜跳電到早上八點才拱電，誰受的了？冬天就這樣了，夏天還得了！營主居然一點歉意都沒有，這種營區不會再有下次了,1,1,2022/05/06,,-1,1
空氣好，風景佳非常舒服重點是老闆人非常好,5,1,2022/05/06,,1,1
這次包場後雨棚區，場地不錯！有獨立水槽可用。淋浴間熱水還算夠力。老闆有做垃圾分類回收，讚！天氣好有遠方夜景可看，視野開闊。營區還可以升營火。,5,1,2022/05/06,,1,1
小巧精緻的營區，整理得很乾淨，衛浴衛生清潔，地質好下釘。營主客氣親切，也有很多小朋友可以玩樂的設施，希望再訪。,5,1,2022/05/06,,1,1
乾淨100分美景100分還有熱情的營主每次來都有很美好的回憶,5,1,2022/05/06,,1,1
整體環境很乾淨！,5,1,2022/05/06,,1,1
老闆、老闆娘親切，對學生很好、很貼心。超推！！,5,1,2022/05/06,,1,1
夏諾營營區位在宜蘭大同鄉   路上經過鳳梨屋露營區就快到了   小巧有夜景   景觀區有設置燒營火的區域   營主有提供木材可用   營區有冰箱冷藏冷凍   景觀區晚上可賞夜景   也有雨棚區域   營地有租帳篷＆客廳帳的服務   要進營地路小不好會車要小心！,5,1,2022/05/06,,1,1
"營區很舒服,尤其是view很好,晚上時因忘了帶燈老闆親切主動關心,借我們露營燈。感受很好",5,1,2022/05/06,,1,1
營地維持得很好，乾淨、蚊蟲少，營主很熱情，還幫我們升營火，非常開心的一次露營經驗！推薦！,5,1,2022/05/06,,1,1
2021/10/8-10/9雙十連假兩天一夜營主好好客，會隨時注意小孩安全（很少有營主會注意小孩，超佛心）廁所無敵乾淨，完全沒有臭味（女兒有廁所潔癖，這個營區她敢上廁所）唯一缺點只有，上山只有單向完全不能會車，建議要管控上下山車輛環境保護很好，沒有什麼螞蟻大兵推推推爆他⋯夏諾營露營,4,1,2022/05/06,,1,1
是個小而美的營地️很清幽 總共只有十帳離全聯開車十分鐘補貨方便缺點至營地的山路很狹窄開車技術要好營主下午很熱心泡茶給大家喝每個淋浴間都有附沐浴乳跟洗髮精（很貼心）廁所蠻乾淨的，唯一缺點是水壓不夠所以每間有提供水桶跟勺子供沖澡用～俯瞰大宜蘭夜景很美海拔不算高 10月來露營剛剛好喔^_^,4,1,2022/05/06,,1,1
謝謝老闆～老闆很親切下雨太陽六米雨棚區非常舒適也很大環境乾淨兩晚我個人是沒被蚊子咬～～廁所浴室乾淨～～（不過還是要靠大家一起維護好環境！）風景好！空氣好！值得再來～太適合小孩了～水池沙坑盪鞦韆上山一小段路要慢慢開比較安全～個人覺得天黑前進營地安全！下次再來！,5,1,2022/05/06,,1,1
景色優美營主人好很親切～微解封期間營主有做好減帳～環境乾淨,5,1,2022/05/06,,1,1
今年4/18來這露營，夜景超美，可惜晚上天氣不太好，沒看到大片星星。。。重要的是營主非常熱情，衛浴設備也乾淨，太值得推薦了。。。其中發生了汽車沒電無法發動（聽音樂忘我），隔天營主還幫忙“挖”電，太幫忙了。。。真心感恩。。。大大推薦,5,1,2021/05/06,,1,1
很棒老闆很好場地設備也很棒而且～可以放風小孩 …,5,1,2021/05/06,,1,1
非常友好、友善的主人，他們真的竭盡全力提供幫助。我在黃昏時騎著自行車到達，幾乎沒有食物，他們堅持要分享他們的晚餐（美味！）和早餐（美味！）。美麗的環境、乾淨的設施和靈魂翱翔的景色。強烈推薦。,5,1,2021/05/06,,1,1
環境整潔。營主親切。景色佳,5,1,2021/05/06,,1,1
2020/12/12天氣濛濛小雨不過我們還是玩的很開心很瘋狂，我們在夏諾營區舉辦聖誕節晚會營主很貼心贈送烤雞招待給我們還幫我點起聖火營主真是人太好啦一到現場營主就幫我們準備好帳篷了，一切都非常順利 …,5,1,2021/05/06,,1,1
