content,rating,type,publishedDate,tokenization,status,origin
網路很少有人分享自搭帳，照片也很少所以來之前很擔心，實際來的感覺營區環境很乾淨。營位大小右方比較小，本來在這邊搭設LDX但是空間不足，後來營區人員協助換到對面AF2，所以一房一廳不建議選擇右邊營位會太小。廁所部分有男生小便斗也有坐式，淋浴間空間不大有點小，比較悶，但是整體建設很乾淨又漂亮，可惜設施設計不是太完善很可惜，但營區應該知道這個問題旁邊又多了行動衛浴，外觀看起來很普普，但裡面很驚艷，多了這個部分廁所設施就非常棒了沒有問題以營位費用$1680來說，有飲水機、冰箱（在入口登記的地方）棧板地板是很舒服的人工草皮，搭設前人員會協助吹掉落葉等所以還滿乾淨，可惜沒有其他特殊設施，也不能夜衝因此時間上會比較趕以及中午搭帳在恆春會很熱，CP值來說不是太高，應該是四星，不過因為營位問題造成搭設帳篷有些問題，營區人員非常非常得熱心的幫忙我們更換以及幫我們搬帳篷真的很感謝，這個部分就一定要給個五星星了。營區優點：旁邊五分鐘有很美的小狗灣秘境，適合帶泳圈下去玩水後回營區清洗很近，再過去一些景點小巴里島岩生態很豐富適合浮潛旁邊也有很多浮潛店家，吃飯部分離7-11、後壁湖都很近，行程上這個位置很不錯。乾淨、人員親切、環境美、車停帳旁、離廁所近、營位是一帳一水槽，而且水槽旁平台很大要在上面料理空間很棒，可惜這次時間比較趕所以沒有使用煮食，有木頭桌椅可以烤肉需要會很方便。缺點：營位費用偏高、不能夜衝。,5,2,2023/05/06,,1,1
在風景區內 還可以吃到有水準的餐點而且有漂亮的風景看實在讓人驚艷算得上在地人的秘境之一要吃飯 要預約景漂亮.餐也有水準服務也很棒大推～～～～,5,2,2023/05/06,,1,1
環境優美乾淨，配備奢華級露營區。,5,2,2023/05/06,,1,1
餐點味道都不太理想，烤雞義大利麵雞肉有腥味，披薩的餅皮較硬、收服務費卻沒感受到服務，有待加強⋯,2,2,2023/05/06,,-1,1
環境優美，餐點好吃，小孩玩的很開心,5,2,2023/05/06,,1,1
營地費偏高，我們搭的是自備帳篷，1晚1750元，是我目前露過自搭帳篷最貴的一個營地，離炊事屋超級無敵遠，不適合親子營地，因為營區未設兒童遊戲設施，帶會跑跳的小朋友去，只能帶去海邊，離廁所很遠，晚上路又很暗，怕黑的人半夜會需要人陪伴去廁所，廁所跟淋浴間分開，是很高級的淋浴間，充電座算蠻充足的，夏天去搭帳蠻熱的，樹陰很少，也好多爬蟲類會出現在帳篷週邊，服務人員態度都很友善，但營區似乎專營免搭帳的感覺，設施感覺都是給免搭帳的方便使用的，很不方便的地方,1,2,2023/05/06,,-1,1
晚上觀星活動很精彩，解說老師很有熱情，也很會講故事，推~,5,2,2023/05/06,,1,1
低調奢華的五星餐廳在墾丁，不管是白天的輕食，還是晚上的排餐，絕對是老饕的首選。,5,2,2022/05/06,,1,1
整體真的超級棒，環境很舒適，餐點又很美味，服務人員個個服務都超好，希望你們生意越來越好，期待下次光臨,5,2,2022/05/06,,1,1
很棒的地方、套餐精緻很好吃景觀非常的震撼、有一種錯覺這是私人的地方嗎？就在進入貓鼻頭公園收費站前面20公尺。有了這個地方我還需要進入貓鼻頭公園嗎？ …,5,2,2022/05/06,,1,1
三人住villa 四人c型很享受，營區地點清幽，設備完善，附贈早/晚餐餐點好吃。如果風大會聽到帳篷篷布隨風飄動的噪音（睡覺怕吵的要注意）,5,2,2022/05/06,,1,1
食物超好吃也很用心、園區超漂亮、遇到的工作人員都和藹體貼又細心，還會主動幫我們的忙浴室洗起來有夠舒服，水溫水量剛剛好，整體簡直不能更棒！外帳有脫膠但沒什麼影響，畢竟每天風吹日曬，但淺眠的人要記得帶耳塞,5,2,2022/05/06,,1,1
3天2夜的住宿，剛好遇到微落山風喜歡舒適網美露營的朋友可能不適合這裡，平常就有在戶外露營的話，這邊的營區很不錯！除了棧板還有草皮，還蠻舒服的～服務人員也都很親切的介紹，還有冰箱可以冰東西～落山風真的不小，要記得多帶繩子，還有耳塞。,5,2,2022/05/06,,1,1
環境非常清靜舒服！非常適合家庭或是親朋好友旅遊！餐廳準備的也很用心，這邊有很多小木屋可以住，這一次來只是來吃個飯而已。,5,2,2022/05/06,,1,1
兩個月前訂位但在連假前卻因為落山風臨時取消真是殘念不過仍讓我們免費參觀環境維護得很好！服務人員親切,5,2,2022/05/06,,1,1
腹地寬廣營區硬體設計優良環境整潔，服務人員親切有禮貌，晚上還有調酒師親自調酒，感覺不錯，讓人還有再來的衝動。,4,2,2022/05/06,,1,1
服務態度親切 莊園腹地廣大 如果有增加兒童遊樂設施就太棒了,5,2,2022/05/06,,1,1
懶人露營最佳選擇️帳篷內有床墊枕頭和棉被、毛巾有插頭也有提供明亮的照明燈使用園區內也有炊事帳，內有火爐及冰箱想自己搭帳篷有額外的場地可以租借廁所及衛浴設備都很乾淨～也有提供洗澡洗髮和潤髮乳～天氣好的話晚上還有星星可以欣賞空氣很好，環境很棒下次還會再去,5,2,2022/05/06,,1,1
因為是過年期間適逢落山風季節露營營區很貼心的告知當地目前狀況再讓客人自行考量是否前往～然後營區裡的酒吧調酒好喝！早餐也不錯吃份量蠻多的比較美中不足的地方是自搭營帳區的衛浴設備比較不足，且要告知服務人員才會來清理。但服務人員的態度都蠻友善的！,3,2,2022/05/06,,0,1
很棒的露營區,5,2,2022/05/06,,1,1
以一個入門露營者來說，沒有什麼好挑剔的，營位是木棧板加上人工草皮，不怕反潮，每個營位還有木桌椅可供使用(中間有一個金屬凹槽看起來可以烤肉)，有獨立洗手台、獨立插座(一個營位有三個插座可使用，記得帶延長線或是動力線，我們這次是帶兩條延長線，使用上還ok)、洗手間旁也有飲水機，服務台還有冰箱可以冰食材，園區內有炊事屋，但是距離自由營位就有點距離，所以我們最後也沒去使用。天氣好的話晚上可以看到滿天星斗，但入夜後風有點大，怕被風聲吵的露友建議帶耳塞。這次到訪自由營區只有三帳，所以車子都能直接開到營位旁邊，很方便，離服務台也算近，走路就可以去拿去自己的身材，不過服務台營業時間是7:00~00:00，晚上12點後大門就會關閉，大家如果要出入園區要再注意一下時間。(ps.白車要小心這裡的小鳥很喜歡在白車上面便溺),5,2,2022/05/06,,1,1
有夠棒的露營場地,5,2,2022/05/06,,1,1
除了棒還是棒  美中不足的就是帳篷的位置不夠大其他很棒,5,2,2022/05/06,,1,1
環境乾淨…廁所也很舒適…但自搭帳區的浴室有點小，露營車的浴室比較大…餐廳食物好吃，但…美粒果一小杯要150元有點誇張…不在菜單上是服務員說有果汁，送上來才說是美粒果 …,4,2,2022/05/06,,1,1
淡季前往墾丁放鬆之旅，入住OGlamping，位置距離白沙灣與小狗灣都不到五分鐘！去玩海灘可以立刻回去換洗！大推小狗灣、海水清澈、貝殼礫石岸超美，怎麼拍都很讚園區服務人員親切、園區設施精緻，尤其餐廳與瞭望台視野遼闊，貓鼻頭海景一覽無遺整體風格宛如置身異國渡假村，夜間寧靜愜意，可以隨時仰望滿天星星！最喜歡早上被鳥鳴聲喚醒的感覺，淡季避開人潮能夠好好放鬆休息～推推,5,2,2022/05/06,,1,1
超讚的環境跟餐點 值得光顧,5,2,2022/05/06,,1,1
很棒的營區 因氣候因素提早拔營 服務人員親切協助友善溝通 有機會一定再度造訪 謝謝您們,5,2,2022/05/06,,1,1
很開心在貓鼻頭露營莊園度過三天悠閒美好的春節連假，在這裡，露營變的輕鬆多了，有豪華的客廳，滿天的星空，五星級的浴室，雖然偶遇風大點，但塞個耳塞還可接受，晚上會有蚊子和不知名的蟲，點個蚊香就可解決。建議客廳帳 還是要有邊布，因爲早上很熱會曬黑，下雨時可當雨棚，夏天可放涼風扇或移動式冷氣機還有11點check out有點趕，是否可改成12點。,5,2,2022/05/06,,1,1
住的是Bc8營位，空間很大，營區很漂亮，很用心整理，休息區很舒服，炊事屋的設備很好，廁所很乾淨，烤半雞好吃，當天下雨，所以從自由營位，換到了帳篷營位，帳篷營位很大，只好躲在帳篷裡面，帳篷有破幾個洞，還有膠帶貼在上面，還是有漏洞會滴雨進來，晚上風大，吹的帳篷嘎嘎叫，整體來說還不錯，值得來看看，幫我們帶位的女服務生很親切，謝謝,4,2,2022/05/06,,1,1
六星級的露營地衛浴非常乾淨場地超級大,5,2,2022/05/06,,1,1
露營場地超美~餐廳東西好吃 …,5,2,2022/05/06,,1,1
希望人數上能有多一點的彈性，全包式的有限制最多6人還算合理，畢竟有使用你們的設備跟餐點，但是自由營區、露營車營區也限制6人？多人露營就很尷尬了。,4,2,2022/05/06,,1,1
有一個男店員態度很差,1,2,2022/05/06,,-1,1
非常棒的露營區 可以選擇什麼都不用準備的露營️法 有搭好的帳篷 還有客廳也可以選擇車泊 也可搭帳篷 自由選擇整個營區非常大 非常舒適 是個很想發呆一天的好地方 營區很乾淨 浴室廁所都很乾淨 夜晚的星空更是美麗 推薦大家一定去體驗一下 …,5,2,2022/05/06,,1,1
好景！,5,2,2022/05/06,,1,1
給到超過五顆星的評價，非常棒的體驗，我們是自己搭帳篷露營，這裡的服務十分的棒，餐廳的餐點十分的好吃，園區居住十分舒適，很適合家庭或者帶小孩的來！,5,2,2022/05/06,,1,1
園區服務人員服務貼心入微，浴室淋浴熱水充足，晚上空氣超好，下次還要再去！,5,2,2022/05/06,,1,1
很棒的露營場地，如果在夏天來會很舒適晚上夜景不錯,5,2,2022/05/06,,1,1
園區超大，環境整潔設施超新、規畫的很週到，服務人員真的很棒，很有五星級的水準！,5,2,2022/05/06,,1,1
廚房離自搭帳區超遠，而離免搭帳區比較近；餐廳供應餐點偏酸偏辣，沒有兒童餐，帶幼兒的不太適合。,1,2,2022/05/06,,-1,1
義大利麵豐富新鮮的食材實在美味好吃，披薩皮薄料多又有麵麥香，老闆應該在市區開分店啦,5,2,2022/05/06,,1,1
"營區很大,露營有住星級飯店的感覺,浴廁很乾淨,唯一的缺點是自由露營區的男廁馬桶只有一個...偏偏自由露營區最多人選擇,,有看到現場追加的活動廁所施工中,不過看來來和現狀的廁所不搭,有活動廁所的感覺;但是還沒完工不知道完工後怎樣,,有機會再去露一次看看",5,2,2022/05/06,,1,1
餐點好吃、景色優美，露營區環境感覺很不錯！,5,2,2022/05/06,,1,1
地縛遼闊的超大露營區、露營拖車很方便紮營 、可惜沒有海邊可以直接走下去,5,2,2022/05/06,,1,1
·風景、露營區內的空間很漂亮、寬敞，拍照超美！·帳篷內空間大，但訂了三帳，三帳盥洗用品袋都有少東西·衛浴空間大，設計得很舒適，但有幾間有蟲，進去前要注意一下·餐廳的餐點完全是露營區的敗筆！餐點不好吃，吃不飽，單價高，而且去之前看到有人反應小朋友無法接受餐食會辣，營區回應會改進，但我去的時候，還是一樣沒有增設小朋友的餐點，餐廳最後有特製兒童餐，但一丁點的義大利麵+麵包收一份250，真的蠻不合理的，不過義大利麵居然比主餐好吃….主餐真的該改進口味·餐廳服務的實習生服務差、反應慢，不熟悉餐點內容、完全狀況外，不應該讓他一個人服務客人，能力完全不足！用餐時有任何需要都會講到很生氣….但其他內部的服務人員，都蠻有效率，態度也很好·第一次體驗豪華露營，選擇這邊不太愉快，之後會去體驗別的園區，我相信露營應該是更快樂更享受的事才對！,3,2,2022/05/06,,0,1
很讚的服務，有賓至如歸的fu就是不知道是不是遇上颱風接近還是落山風晚上完全無法睡.....有點可惜了 …,5,2,2022/05/06,,1,1
帳篷裡的棉被掀開時裡面有蟲蟲睡醒後隔天長紅疹 還有一股海的腥味 全身奇癢無比 裡面算清幽 不過應該把吸菸帳跟一般不抽煙帳分隔遠一點,1,2,2022/05/06,,-1,1
很不舒服的五星級露營區，整個晚上磯磯咖咖的帳篷怪聲，讓人無法入睡還有冷氣另外收費，覺得很不合理，應該都包含在裡面，營區設備太少，價格覺得不太合理，只有餐點板回一些分數,2,2,2022/05/06,,-1,1
這裡的整體環境跟規劃其實真的很不錯，單純只想過過露營乾癮的人可以來這體驗，只需要帶換洗衣服即可，洗漱用品及夾腳拖，浴巾，礦泉水，這些營區都會提供，如果要冷氣的話則需要另付500元，營區有一個相當漂亮的餐廳提供午晚餐。餐點水平不輸給外面餐廳，樓上二樓還可以觀星。唯一覺得不太適應的是營區晚上的風實在太大了，整晚帳篷都是風拍打帳篷的聲音，很不適合淺眠的人，整晚吵到無法入睡，隔壁營區的人也距離太近，一群人在外面聊天聊到半夜二三點完全沒降低聲調，二種吵雜實在擾人。營區是才公共廁所及衛浴的，所以都需要排隊。,3,2,2022/05/06,,0,1
適合親子旅遊，風景美，價位高，服務親切，比較適合年輕群組,4,2,2022/05/06,,1,1
餐點很好吃 帶房妹妹Sally跟Angel很親切 Layla在辦理入住也很仔細 開開心心,5,2,2022/05/06,,1,1
設施等等 都有認真做，但是還不夠貼心，可以再替露營的想多一點，就更好了，一個能讓人身心放輕鬆的度假勝地,5,2,2022/05/06,,1,1
剛好路過，進來參觀一下營區，感覺還不錯下次平日再來入住吧 …,5,2,2022/05/06,,1,1
環境以保護生態方式規劃非常優美，餐點也蠻不錯，但全包式營位價位不低，清潔維護卻沒有到位，且冷氣費還要另付不太合理（南部豔陽在不透風的帳棚內不吹冷氣不太可能），有些可惜,3,2,2022/05/06,,0,1
首度體驗高級露營，盥洗用品都幫你準備好，裝在防水束口袋裡讓你攜帶方便。房內也有冷氣。服務人員服務很友善，腹地很大。餐廳頂樓傍晚去看很涼很舒服很漂亮！餐廳晚餐早餐也不錯。只不過早上中午天氣很熱，真的滿曬，前一晚也發現浴巾上似乎沒有洗乾淨，可能因為環境關係大自然生物較多，洗澡淋浴間有一間裡有螳螂、有一間裡有大蜘蛛。淋浴間的淋浴固定式蓮蓬頭水柱也比較小，比較可惜。另外，帳篷內的床墊、枕頭、棉被都散發出悶悶的潮濕味，在意味道的人睡得不太好。冷氣也是固定式的，不是在出風口的帳篷就可能比較熱。或是冷氣開很低就會是另一帳舒適，出風口的帳很冷。也是比較可惜的地方。,4,2,2022/05/06,,1,1
