content,rating,status,type,label,sequence_num,publishedDate,text
雨棚區還不錯，就是衛浴有損壞的地方沒有維護好，人多可能洗澡會需要排隊,4,1,1,1,4444,2023/11/06,雨棚區還不錯衛浴損壞地方維護人多洗澡排隊
營主人超好，晚上米不夠，詢問營主，營主提供免費使用，廁所超乾淨，也夠多間,5,1,1,1,4840,2024/02/06,營主人超好晚上米詢問營主營主提供免費廁所超乾淨也夠多間
營區小巧、風景好但是規劃十帳真的非常擠帳帳相連根本沒有放鬆的感覺露過後，屬心中倒數的經驗,1,-1,1,0,1248,2022/05/07,營區小巧風景規劃十帳真的擠帳帳相連放鬆感覺露過後屬心中倒數經驗
洗手台及插座充足，廁所(男2)衛浴(男2)稍嫌不足。,3,0,1,0,6089,2023/05/08,洗手台插座充足廁所男衛浴男稍嫌
營主很積極幫忙營地風景非常漂亮大推的露營區,5,1,1,1,5234,2023/05/07,營主幫忙營地風景漂亮推露營區
衛浴真的很乾淨*****營主很用心景色優****營位空間給的大氣****遠到受不寮？還好達邦到營區前路況不優,4,1,1,1,5297,2018/05/08,衛浴真的乾淨營主用心景色優營位空間給的大氣遠到受寮還好達邦營區前路況不優
營主人超級好的啦~~營區很美~~草皮漂亮~~可惜洗手台水壓不穩~~運氣很好沒有小黑蚊打擾~~~,5,1,1,1,4896,2023/05/07,營主人超級營區美草皮漂亮可惜洗手台水壓穩運氣小黑蚊打擾
"不錯,下次如果有機會還是會光臨。這次去7/7~8住兩晚,第一晚還OK很清靜,但第二晚羅老爸的親戚朋友和孫子從下午5點多開始烤肉歡唱很大聲一直到晚上10點隔壁帳要休息提醒他們才停,不然他們是完全沒考慮是不是會吵到我們,這點就很糟糕,希望他們可以改進",4,1,1,1,3594,2022/07/10,不錯下次機會光臨住兩晚第一晚OK清靜晚羅老爸親戚朋友孫子下午點多烤肉歡唱大聲晚上10點隔壁帳要休息提醒停吵到糟糕希望改進
營位小、停車位小+不足，營主態度又差，BC區動線不良，上下裝備要爬樓梯，帳蓬進出要踩過別人家的帳蓬才能到達，雷10點準時關燈，就算是包場一樣準時關燈沒得商量雷雷雷雷雷雷雷雷 …,1,-1,1,0,3731,2023/05/07,營位停車位營主態度差BC區動線不良裝備爬樓梯帳蓬進出踩過家帳蓬到達雷10點準時關燈包場準時關燈商量雷雷雷雷雷雷雷雷
環境優美，老闆及老闆娘都很親切，老闆會以椰子樹製作小鳥及蚱蜢及小鳥，深受小朋友喜愛,4,1,1,1,333,2023/05/06,環境優美老闆老闆娘親切老闆會以椰子樹製作小鳥蚱蜢小鳥深受小朋友喜愛
營區整齊，廁所和衛浴設備乾淨，周遭環境的生態豐富。2021.11月，紫斑蝶過境，D區往B區的步道上滿滿的蝴蝶飛舞，走在步道上被整羣的蝴蝶包圍感覺很奇妙。露營區位在山谷中，晚上會聽到山羌和貓頭鷹的叫聲，這是一處露營的好地方 …,5,1,1,1,2069,2022/05/08,營區整齊廁所衛浴設備乾淨周遭環境生態2021.11月紫斑蝶過境D區往B區的步道滿滿的蝴蝶飛舞走步道整羣蝴蝶包圍感覺奇妙露營區位山谷中晚上聽到山羌貓頭鷹叫聲這是一處露營地方
老闆為了賺錢超賣營位也不出面協調非常不負責任,1,-1,1,0,2799,2023/05/07,老闆為賺錢超賣營位出面協調不負責任
"不錯的露營區，老闆人很nice, 有滑水道，有沙坑，給小孩們無限的歡樂，可惜的是用餐的地方蒼蠅太多，要不然就五顆星了",4,1,1,1,5359,2021/05/06,不錯露營區老闆nice滑水道沙坑小孩無限歡樂可惜用餐地方蒼蠅太五顆星
老闆老闆娘很親切。老闆跟老闆娘會很樂心注意露友需求／老闆會注意進出營地的人讓人很放心／浴廁共用對男性有點尷尬...哈　但是浴廁非常乾淨清潔看得出很積極維持／(沒有異味的廁所就是好廁所)／洗澡要早一點去不然會沒熱水／冰箱冷凍庫挺大也好用(但是有些人窮到露營地還要偷別人的東西吃真的讓人很不愉快)／場地也很大很好運用　進營地前的交通指示也非常明確／以後有機會會想再來玩／備註：清晨附近的雞非常有活力..,5,1,1,1,3996,2024/03/11,老闆老闆娘親切老闆老闆娘樂心露友需求老闆進出營地放心浴廁共用男性尷尬浴廁乾淨清潔看得出異味廁所廁所洗澡早一點熱水冰箱冷凍庫挺大人窮露營地偷東西吃真的愉快場地很大進營地前交通指示機會會想再來玩備註清晨雞活力
門口就寫著不給參觀的露營區，你敢去？到時候付費進去後，發現和“照騙”落差太大~,1,-1,1,0,5994,2020/05/08,門口寫著不給參觀露營區到時候付費發現“照騙”落差太
"不知道是不是老闆還是員工(年輕人的臉) 總之臉很臭的在撿垃圾 但垃圾又不是我們丟的  問每戶大家感覺 都以為欠了老闆錢   而且在搭帳時 有種被監視的感覺 ....    WC地方少 不會再去包區  花錢買早知道低底盤車要注意 B區石階落差大 小心撞到底盤以下回應業主 , 我們是包A區 冰箱那間只有一間蹲式跟澡間 你也從沒來介紹過營區設施 所以是C區吧 ?沒去過   我在說一點 我們收帳要走時 你還要求要把地墊放回??  想請問一下 我們來 地墊就已經是躺平草地上 是要我們搬去哪裡? 你們態度 實在不敢再去恭維 也不用再問我們是誰  何必問 又不會再去 有差嗎?  我只是實話實說 也沒加油添醋",1,-1,1,0,1092,2023/05/07,老闆員工年輕人臉臉撿垃圾垃圾丟的問每戶感覺為欠老闆錢搭帳時有種監視感覺WC地方少包區花錢買早低底盤車要B區石階落差小心撞底盤回應業主包區冰箱間一間蹲式澡間從沒介紹營區設施C區吧去過說一點收帳走時你還墊放回想請問地墊躺平草地上搬去態度實在恭維不用再問問差實話實說加油添醋
草地舒適，營位很大，不過有間衛浴熱水器損壞，是有另一邊可以用，就是距離有點遠。然後一大早6點多旁邊農地開始作業打地，阿朱力機關槍噠噠噠。冰箱冷藏冷凍、飲水機都有。晚上蚊蟲多，樹雖不少但有些營位也無法被庇蔭到。,5,1,1,1,5979,2022/05/06,草地舒適營位很大間衛浴熱水器損壞另一邊距離遠一大早點多旁邊農地作業打地阿朱力機關槍噠噠噠冰箱冷藏冷凍飲水機晚上蚊蟲樹營位庇蔭到
10/11連假隔天來直接包場整個露營區乾淨舒適，浴室及廁所也都維護的很好，園區還有貓狗可以撸動物天堂 …,5,1,1,1,559,2023/11/08,1011連假隔天包場露營區乾淨舒適浴室廁所維護園區貓狗撸動物天堂
衛浴經常打掃保持乾淨感受到營主細節很用心佈置室外室內都有小朋友遊戲區 可以玩整天帶手作課程也很有趣又有耐心,5,1,1,1,4129,2023/05/07,衛浴打掃乾淨感受營主細節用心佈置室外室內小朋友遊戲區玩整天手作課程有趣耐心
視野遼闊，營主親切熱心，讓人會想再來的營場,5,1,1,1,4851,2017/02/07,視野遼闊營主親切熱心人會想再來營場
優點:1.離三義市區近 車程15-20分缺點:1.營區在山路旁，早上半夜有人跑山真的很擾人2.整個營區約5-6層區域，30-40帳空間只有入口營本部有冰    箱，有比要省成這樣嗎嗎?夏天拿個東西真的會很不爽3.某幾層的營位太短或太窄，搭了帳又要山景前放客廳天幕根本不可能，甚至後面也沒位置可以通行，建議營主不要為了賺錢排得太擠4.營主還有種橘子，1-5沒人來露營怎麼不修剪樹枝，偏偏要在六日修剪，發動機油煙味跟噪音真的不堪其擾,1,-1,1,0,4187,2023/05/07,優點三義市區車程1520分缺點營區山路旁早上半夜有人跑山真的擾人營區約層區域3040帳空間入口營本部有冰箱比要省成夏天拿個東西真的不爽幾層營位太短或太窄搭帳又要山景前放客廳天幕位置通行建議營主為賺錢排得太擠營主橘子沒人來露營修剪樹枝六日修剪發動機油煙味噪音真的不堪其擾
很溫馨的露營區非常舒適無可挑剔，每個園區都有不一樣的擺設給人不一樣的心境會想再光臨。,5,1,1,1,3807,2021/05/07,溫馨露營區舒適無可挑剔園區擺設給人心境會想光臨
老闆跟老闆娘人超好與親切～讓人心很暖，設備與環境都很乾淨，對於新手的我們是一個很開心的體驗～謝謝老闆與老闆娘！夜景也很美～,5,1,1,1,6784,2019/05/08,老闆老闆娘人超親切人心暖設備環境乾淨新手開心體驗謝謝老闆老闆娘夜景美
環境有在維護，熱水穩定廁所乾淨，如果營位大一些會比較好，感謝營主招待好吃的冰涼木耳甜湯。,4,1,1,1,3480,2023/09/06,環境維護熱水穩定廁所乾淨營位感謝營主招待好吃冰涼木耳甜湯
營區前面大草皮 環境還不錯 很多貓咪都很親人  營主很親切 蚊子偏多。營區有養狗狗 白天晚上都會有狗叫聲  怕吵的露友要記得戴耳塞  我就是沒戴到耳塞 完全沒辦法睡><,5,1,1,1,2668,2023/10/13,營區草皮環境不錯貓咪親人營主親切蚊子偏多營區有養狗狗白天晚上狗叫聲吵露友記得戴耳塞沒戴到耳塞辦法睡
超推薦的，建議從清安國小上去，路好走雙線道好會車。最後10分鐘比較難走一點，小心開還是可以的。建議營主，路標再明顯一點點會更好尤其快到達的叉路口都沒設置,5,1,1,1,2049,2019/05/08,超推薦建議從清安國路走雙線道好會車10分鐘難走一點小心開建議營主路標一點點更好到達叉路口設置
除了左右鄰居太近外，其他全部很讚，營主非常的親切。,5,1,1,1,301,2019/07/25,鄰居太近外讚營主親切
有很多親子設施可以讓小孩玩，還不到夏季時不會有漂漂河跟抓泥鰍的活動（營主說預計清明節後會開放），但是營主會改舉辦一些團康活動喔！,5,1,1,1,4698,2022/05/08,親子設施小孩玩不到夏季時漂漂河抓泥鰍活動營主說預計清明節開放營主會改舉辦團康活動喔
環境是真的清幽但還是我們被咬的全身都是癢到回家還是超癢醫生看完是跳蚤+小黑蚊熱水也不穩 小孩洗到一半都是冷水完全不熱 ……..,3,0,1,0,1414,2023/10/07,環境真的清幽咬全身癢回家超癢醫生完跳蚤小黑蚊熱水不穩小孩洗一半冷水不熱
營主處理事情速度快，超讚。道路上的指示牌太小，容易走錯。浴廁很乾淨。草地區的插座需要延長線有點不便。營主很親切，處理問題快速俐落。,5,1,1,1,6473,2018/12/31,營主事情速度快超讚道路指示牌太小走錯浴廁乾淨草地區插座延長線不便營主親切快速俐落
算是方便，離市區近，有大跳床可以遛小朋友，收費便宜，可惜沒有View.,4,1,1,1,3180,2018/05/06,算是市區有大跳床遛小朋友收費便宜可惜View
草坪有植草墊，有熱水洗手槽，洗澡水溫穩定，每區都有熱水泵，不要集中時段洗，以免後面的人洗到冷水，CDEF區上坡路相當陡，要相當注意，冰箱集中一間，有點距離但相當夠用,4,1,1,1,670,2022/05/07,草坪有植草墊熱水洗手槽洗澡水溫穩定每區熱水泵時段洗洗冷水CDEF區上坡路陡冰箱一間距離夠用
營區根本超收 帳帳相連 活動空間幾乎沒有 酒客多且吵鬧 不適合親子活動,1,-1,1,0,5441,2021/05/09,營區超收帳帳相連活動空間酒客多且吵鬧適合親子活動
營地與廁所都很乾淨，營主人很和善熱心，只是可惜現在不能抓蝦了。,4,1,1,1,643,2022/05/07,營地廁所乾淨營主人和善熱心可惜抓蝦
雨棚區在136縣道旁邊整天都是呼嘯而過的重機晚上也不停止，完全沒辦法好好休息就連聊天談話，都會被蓋過聲音露營體驗非常不好雨棚區非常不建議，非常吵雜往內走的草皮區 看起來乾淨整潔但隱約還是聽的到滑草車只有一台，而且非常重要再拖上去，很考驗體力廁所，環境是乾淨整潔的但很遺憾不是能好好休息放鬆的營區,2,-1,1,0,3021,2023/05/06,雨棚區在136縣道旁邊整天呼嘯而過重機晚上停止辦法好好休息就連聊天談話蓋過聲音露營體驗不好雨棚區建議吵雜往內走草皮區乾淨整潔隱約聽滑草車一台拖上去考驗體力廁所環境乾淨整潔遺憾好好休息放鬆營區
營區環境不錯，可惜整個露營區冰箱只有一座共用，每一區洗手台只有一邊，不是很夠使用。露營樂訂購的食材量少有點貴，自己準備比較好,5,1,1,1,1080,2020/03/02,營區環境不錯可惜露營區冰箱一座共用每一區洗手台夠露營樂訂購食材量少貴
營地雖然不大，很適合三五好友一起包場營主非常熱心，會關心露友是否有其他需求，會提供協助衛浴設備非常乾淨，營主很注意清潔，非常舒適冰箱、冷凍庫皆有，空間絕對夠冰有溜滑梯、其他遊樂設施，場地非常適合親子活動,5,1,1,1,3190,2023/05/07,營地適合三五好友包場營主非常熱心關心露友需求提供協助衛浴設備乾淨營主清潔舒適冰箱冷凍庫皆空間夠冰有溜滑梯遊樂設施場地非常適合親子活動
雖然不是第一次露營，但挺著大肚子露營倒是第一次，推薦來三生園，環境乾淨，盥洗區域舒適，主人家又友善親切，待孕婦細心照顧，實在是推推!!!! 是個全家大小好趣處~~~~~,5,1,1,1,6610,2020/05/06,第一次露營挺著大肚子露營倒第一次推薦三生園環境乾淨盥洗區域舒適主人家友善親切孕婦細心照顧實在推推全家大小好趣處
櫻花季時採預約制控管人數，讓賞櫻品質100%，今年等到滿滿炸開的粉紅櫻花真的很感謝營主用心種植櫻花，主要可以露營看雲海，夏天還有水蜜桃可以訂購，不喜歡拉拉山人太多地方的可以優先選擇這邊,5,1,1,1,2405,2023/05/08,櫻花季時採預約制控管人數賞櫻品質100%滿滿炸開粉紅櫻花真的感謝營主用心種植櫻花露營雲海夏天水蜜桃訂購喜歡拉拉山人太多地方優先選擇
