tokenization,status,type,label
我曉得 | 貼 | 文有 | 唯恐 | 刪 | 說 | 訂營 | 地頭裡 | 網看 | 評價 | 部落 | 客 | 文不過 | 這營 | 近年 | 沒人 | 寫 | 訂 | 坐席 | 草地 | 區 | 出發前 | 有詢 | 問過 | 營主 | 會不會 | 積水 | 營主 | 說 | 草地 | 鋪設 | 積水 | 營地 | 草地 | 鬆 | 軟 | 踩 | 應 | 運 | 爛 | 爛 | 感 | 覺 | 下過 | 雨 | 久 | 會片 | 那種 | 爛爛 | 感覺 | 搭 | 第二天 | 一整天 | 雨 | 回到 | 營地 | 搭 | 座積 | 水草 | 爛爛 | 隔天 | 拔營 | 離開 | 晚上 | 真的 | 呆 | 隔天 | 營主 | 還跟 | 說 | 露營 | 天不作美 | 有爛 | 泥 | 訂 | 營主 | 說 | 草地 | 鋪 | 幾層 | 工法 | 積水 | 經露營 | 久 | 決不會 | 積水 | 地方 | 一看 | 衛浴 | 裝置 | 斯文 | 說 | 男生 | 衛浴 | 廁所 | 髒 | 女廁 | 小間 | 了點,0,1,1
第七 | 露 | 連休 | 亂象 | 指名 | 優缺點 | 說 | 感受 | 蒼蠅 | 軍隊 | 上午 | 下午 | 不人亡政 | 中飯 | 不想 | 蠅 | 共食 | 只能 | 速戰速決 | 黏蠅 | 板 | 沒用 | 營主 | 巡視 | 營區 | 假期 | 期 | 暴雷 | 露友 | 集合 | 廁所 | 抽 | 菸 | 樂放 | 很大 | 聲 | 玩 | nurf | 槍亂射 | 水管 | 亂 | 噴水 | 佔 | 非 | 定位 | 營地 | 死 | 小孩 | 欺負 | 野貓 | 玩鬼 | 抓 | 營位 | 奔跑 | 太多太多 | 草皮 | 區 | 洗手 | 檯 | 一帳 | 雨棚 | 區不確定 | 平 | 因路過 | 浴廁 | 草皮 | 區浴 | 廁較 | 新 | 蹲式 | 雨棚 | 區浴 | 廁舊 | 洗澡 | 會積 | 水 | 吸 | 抽 | 越晚 | 抽越 | 兇 | 說 | 為 | 海餐 | 店 | 廁所 | 定期 | 清潔 | 菸 | 蒂 | 地上 | 整天 | 沒人 | 掃 | 唯一 | 欣慰 | 提供 | 乙醇 | 整體 | 感覺 | 差 | 很差 | 差 | 為 | 溜滑梯 | 噴水 | 裝備 | 懂 | 通通 | 溼 | 答答 | 參雜 | 著沙 | 一代 | 營區 | 更好 | 選擇,-1,1,0
提供 | 藍色 | 雲 | 天空,0,1,1
天氣 | 炎熱 | 躲不了,0,1,1
營區 | 太多帳 | 引致 | 半夜 | 不到 | 跳電 | 早上 | 點多 | 來電 | 廁 | 點 | 髒 | 蜂,-1,1,0
廁所間 | 一丁 | 點兒 | 紅螞蟻 | 昆蟲 | 多些 | 主人 | 總體 | 還不錯,0,1,1
衛浴 | 真的 | 不好 | 水資 | 提早 | 說 | 懂 | 導致 | 需 | 接受 | 廁所 | 骯 | 髒 | 黔 | 驢 | 之技 | 洗浴 | 洗碗 | 風景 | 美 | 那力 | 從心 | 享用 | 大自然,-1,1,0
廁所實 | 太小 | 間 | 坐式 | 馬 | 桶 | 附 | 酒精 | 面紙 | 外面 | 捲 | 筒 | 自取 | 潔癖 | 蹲式 | 臉會 | 碰到 | 門 | 浴室 | 大小 | 穿衣服 | 動作 | 話 | 沾到 | 牆壁 | 及門 | 溼 | 答答 | 乾淨度 | 名次 | 算 | 半段 | 連假 | 因素,0,1,1
營地 | 民宿 | 但營 | 不算 | 隱密 | 早晨 | 下榻 | 客經過,0,1,1
空氣 | 腹地 | 友善 | 小朋友 | 跑跳 | 生態 | 環境 | 佳 | 值得 | 再來 | 建議 | 開放 | 烤肉 | 好山好水 | 好好 | 呼吸,1,1,2
希望 | 業主能 | 用心 | 管理 | 廁所 | 衛浴 | 希望 | 能勤 | 掃除 | 老闆 | 忘 | 放 | 吹 | 風機 | 唷 | 照片 | 現場 | 落差 | 老闆 | 攝影 | 能力 | 降龍 | 伏虎 | 房間 | 黴味重 | 忘 | 開 | 除溼 | 機 | 營區 | 下方 | 有雞舍 | 生態,-1,1,0
露營露 | 四年 | ok | 營地 | 😰 | 😰 | 凹凸 | 平整 | 營 | 髒 | 螂 | 蒼 | 蠅 | 螞 | 蟻 | 跑 | 髒 | 螂 | 飛 | 飛 | 螞 | 蟻 | 咬 | 😖 | 然後浴 | 廁 | 真的 | 超級 | 敵小間 | 超少 | 🤧 | 很大 | 改善 | 空間 | 加油,-1,1,0
環境 | 天氣 | 老闆娘 | 公共 | 區域 | 佳,1,1,2
適合 | 烤肉 | 玩 | 溪水 | 露營 | 話 | 衛浴 | 兩間 | 顯 | 臺 | 北市,0,1,1
離城 | 山上 | 欣賞 | 風景 | 暫時 | 拋開 | 世俗,0,1,1
營主 | 營主 | 媽媽 | 熱情 | 親切 | 浴廁 | 乾淨 | 值得 | 營區,1,1,2
環境 | 整理 | 設備 | 不好,0,1,1
海拔 | 1100 | 適合 | 夏天 | 避暑 | 喔,1,1,2
營主 | 很熱心 | 新手 | 搭帳 | 搭 | 不好 | 出手 | 協助 | 浴廁 | 頂端 | 有加 | 網子 | 減少 | 廁所 | 昆蟲 | 數量,1,1,2
平地 | 離市 | 區近 | 路 | 綠色 | 衛浴,0,1,1
老風貌 | 未有 | 過太多 | 人工 | 修飾 | 稱篷 | 親子 | 活動,0,1,1
營主 | 佛心 | 管理 | 進營區 | 吾 | 儕 | 找到 | 營位 | 因網路 | 訂位 | 區域 | 營主 | 安排 | 找 | 不到 | 營主 | 只好 | 找 | 幸好 | 同區 | 位置 | 已有 | 露友 | 紮 | 營 | 詢問 | 之下 | 位置 | 宿營後住 | 兩晚 | 營主 | 認同 | 入住 | 😂 | 入住 | 兩晚 | 露營區 | 收滓 | 垃圾桶 | 居 | 帳篷 | 旁 | 未曾 | 當天收 | 招來 | 蚊蠅 | 天氣 | 涼爽 | 還算 | 還好 | 氣象 | 一熱 | 四起 | 題目 | 深重 | 衛浴 | 裝置 | 屬陽春型 | 同區 | 其餘營 | 完善 | 很小 | 敗筆 | 廁所 | 因連假 | 人流 | 眾多 | 汙 | 營主 | 勤勞 | 漱口 | 稍微 | 意味 | 停車 | 隨意 | 停 | 旁邊 | 營友 | 溝通 | 擋 | 出入 | 即可,0,1,1
很大 | 營區 | 好好 | 逛逛 | 營區 | 漂漂 | 河戲 | 水池 | 好玩,1,1,2
沙坑 | 路 | 不易 | 走 | 小朋友 | 說 | 危險,1,1,2
營地 | 草坪 | 養護 | 木棧 | 板 | 平整 | 有分 | 大小 | 營位 | 衛浴 | 設備 | 男女 | 分區 | 內部 | 整潔 | 乾淨 | 熱水 | 充足 | 提供 | 吹風機 | 室內 | 休憩 | 區有 | 提供 | 冰箱 | 飲水機 | 延長 | 線 | 遊戲 | 玩具 | 羽球 | 射箭 | 老版 | 待人 | 親切 | 手工 | 木 | 製 | 分 | 類 | 垃圾桶 | 特色 | 營地 | 小黑 | 蚊較 | 蚊香 | 借用,1,1,2
42 | 露給 | B | 區 | 碰上 | 寒流 | 冷 | 吱吱 | 🤧 | 飛 | 蛾 | 蚊子 | 🦟 | 營區 | 算是 | 小巧 | 露營區 | 約 | 10 | 12 | 帳 | 生態 | 🦜 | 鳥類 | 種類 | 🚽 | 衛浴 | 乾濕 | 分離 | 房子 | 外面 | 蹲式 | 廁所 | 🚿 | 淋浴 | 間 | 一間 | 打掃 | 乾淨 | 環境 | 整理 | 乾淨 | 營主 | 用心 | 營區 | 景色 | 🌲 | 但山間 | 寧靜 | 舒服 | 露友 | 鄰居 | 年青人 | 還算 | 節制 | 晚上 | 11 | 點半 | 熄燈 | 入睡 | 😴 | 棒棒,1,1,2
迷迭香 | 當圍 | 籬 | 美 | 營區 | 前 | 10 | 分鐘 | 道路 | 真的 | 爛沒力 | 老車 | 輕易 | 嘗試,1,1,2
營區 | 管理 | 人員 | 冰箱 | 兩間 | 故障 | 沒水 | 三間 | 浴室 | 兩間 | 沒湯 | 流理 | 臺 | 水管 | 阻塞 | 草坪 | 區像長 | 滿雜 | 草 | 花池子 | 適合 | 搭帳 | 環境 | 條件 | 收費 | 不成比例,-1,1,0
不錯 | 營區 | 淋浴 | 間 | 特別 | 營主 | 親切,1,1,2
營主 | 親切 | 招待 | 冷 | 泡茶 | 好喝 | 夜景 | 很漂亮,1,1,2
排水 | 草地 | 泥濘 | 積水,-1,1,0
購物 | 悠閒 | 營地 | 古意 | 營主 | 阿伯,0,1,1
視野達 | 觀水電 | 贍浴 | 廁可 | 疏 | 掃,0,1,1
場地 | 狹長 | 白天 | 炎熱 | 晚上 | 涼爽 | 老闆娘 | 好客 | 相,0,1,1
臺 | 灣 | 大哥大 | 收訊時 | 時壞 | 中華 | 浴室 | 很小 | 儘 | 端午 | 節去 | 有下 | 一下子 | 雨 | 草地 | 謂 | 泥濘 | 草地 | 保護 | 漂亮 | 小孩 | 玩戲水 | 溜滑梯 | 不愛 | 娃子 | 玩 | 設施 | 太少,0,1,1
景物 | 美 | 跨 | 年 | 好像 | 超收 | 超擠 | 半夜 | 還跳電 | 🥲 | 冷鼠 | 喔,0,1,1
口味 | 不錯 | 口味 | 淡之人 | 說 | 會覺 | 油膩,0,1,1
位陽 | 臺 | 高崗位 | 視野 | 安全性 | 高 | 兼營 | 民宿 | 供餐 | 及卡 | Ok,0,1,1
廁所要 | 走 | 路 | 露營 | 聊天 | 季節 | 想要 | 采果 | 樂 | 要露 | 營時 | 先問 | 採果期,-1,1,0
29 | 露 | 說 | 滿喜歡 | 營地 | BTW | 過於發 | 懶 | 放空 | 忘 | 拍照 | 🤣 | 簡單 | 分享 | 認為 | 優缺點 | 優點 | 熱水 | 24 | 小時 | 供應 | 無光害 | 賞星賞 | 月 | 洗手 | 槽 | 熱水 | 洗 | 很難 | 雨棚 | 草地 | 四五 | 月份 | 螢火蟲季 | 沙坑 | 遮陽 | 設計 | 友善 | 小童 | 缺點 | 一小 | 段 | 山路 | 夜衝時 | 難 | 找 | 區距 | 離浴 | 廁及 | 冰箱 | 較遠 | 建議 | 訂位 | 前 | 先 | 瞭解 | 營地 | 規劃 | 底盤 | 低的車,1,1,2
有待 | 改善 | 營區 | 螞蟻 | 爬蟲 | 廁所 | 小蟲 | 廁所 | 提供 | 衛生紙 | 洗手台 | 晚上 | 燈,-1,1,0
浴室 | 數量 | 太少 | 聳高 | 聳聳 | 車輛 | 動線 | 設計,0,1,1
營區 | 環境 | 需 | 蒼蠅 | 小黑 | 蚊太多 | 回事,-1,1,0
包區 | 太 | 擁擠 | 小小 | 營區 | 應盛 | 10 | 帳,-1,1,0
營區細 | 雨棚 | 公路 | 旁 | 山山水水 | 營區 | 很小 | 無人 | 照看 | 有事 | 敦睦 | 兩旁 | 餐廳 | 去問 | 晚上 | 找 | 不到,-1,1,0
一堆 | 露營區 | 抽 | 菸 | 抽不會 | 相好 | 帳篷裡 | 抽,-1,1,0
營位 | 安排 | 還算 | 不咎既往 | 廁所 | 封頂 | 晚上 | 茅房 | 昆蟲 | 亂 | 飛 | 小孩 | 洗澡 | 廁所會 | 冰箱 | 在營 | 本部 | 營主 | 休息 | 時間 | 會鎖 | 食材 | 冰 | 露友,0,1,1
營地 | 一丁 | 點兒 | 海拔 | 是夠 | 高 | 夜晚 | 天氣 | 時後可 | 星海 | 天氣炎 | 熱時 | 不建議 | 晌午 | 上山 | 紮 | 營 | 遮 | 擋物 | 擋暉 | 水電 | OK,0,1,1
勵志 | 營區 | 狹長 | 地形 | 激勵 | 想 | 開營區,0,1,1
衛浴 | 裝置 | 不錯 | 營區 | 狗屎 | 太多 | 辦,0,1,1
路程 | 白蘭 | 部落 | 路 | 還算 | 開 | 營區 | 路 | 陡峭 | 冰箱 | 冷藏 | 區 | 冷凍區 | 冰箱 | 在營 | 本部 | 拿取 | 東西要 | 走 | 蠻長 | 一段路 | 浴 | 廁區 | 四區 | 六區 | 兩區 | 浴室 | 廁所 | 乾 | 溼 | 分 | 水泥 | 地板 | 因為 | 長 | 時間 | 潮溼 | 微 | 青苔 | 分割 | 槽 | 帳來 | 說 | 熱門 | 時段 | 廁所 | 浴室 | 浴室 | 瓦斯 | 同行 | 友人 | 沖 | 水至 | 一半 | 沒熱水 | 中途 | 換間 | 好險 | 隔壁 | 間剛 | 中 | 熱水 | 管控 | 一不小心 | 就會 | 著涼 | 浴室 | 有加 | 裝紗網 | 隔間 | 多蟲 | 最後必須 | 說 | 唯一 | 小便斗 | 漏水 | 狀況 | 感受 | 不佳 | 營位 | 營位 | 空間 | 充足 | 土質 | 落釘 | 營地 | 地方 | 歪斜 | 桌子 | 床位 | 影響 | 供電 | 晚上 | 跳電 | 區也 | 用電 | 營主 | 維修後才 | 恢 | 復 | 供電 | 因為 | 電少 | 太 | 影響 | 區的 | 使用者,0,1,1
很酷 | 體驗 | 老闆 | 親切,1,1,2
下雨天 | 排水 | 不良 | 積水 | 想要 | 挖溝 | 技能 | 雨天 | 這演習 | 記得 | 蝦 | 皮 | 先 | 買 | 鏟子,-1,1,0
天氣 | 炎熱 | 躲躲 | 為,0,1,1
營區 | 排水 | 泥水 | 淹內帳 | 辦法 | 再露 | 乾燥 | 徹收 | 提早 | 徹收 | 露營 | 鏟子,-1,1,0
營位 | 旁 | 洗手台 | 乾淨 | 草皮 | 養護佳 | 衛浴 | 環境 | 新穎 | 乾淨 | 旁有 | 溪流 | 聲 | 舒服 | 鄰茶園 | 旁 | 山嵐,1,1,2
推薦 | 週五 | 露友 | 夜衝 | 營主 | 大半夜 | 家 | 冰箱 | 營主 | 家裡 | 還得 | 營主 | 回家 | 冰 | 食物 | 不幸 | 隔天 | 主食 | 雞肉 | 壞 | 值得 | 讚 | 賞 | 衛浴 | 設備 | 乾淨 | 營主 | 頻繁 | 維護 | 每區 | 公共 | 清潔 | 👍 | 🏻,0,1,1
長 | 處 | 官方 | 露營區 | .- | 營主 | 待客 | 佳 | .- | 電壓 | 穩定 | .- | 營地 | 路 | 開 | .- | 衛浴 | 窮 | 保障 | .- | 護草 | 墊 | 充足 | .- | 諸多步 | 道 | 走 | 缺點 | 臺 | 南 | 少雨 | 缺水 | 29 | 晚約 | 20 | 帳 | 反正 | 男生 | 浴室 | 一間 | 女生 | 浴室 | 此狀況 | 少收 | 帳數 | 夏天 | 太早 | 洗澡 | 睡前 | 流汗 | 太晚 | 洗則 | 排隊 | .- | 因為 | 缺水 | 草木 | 狀況 | 不佳 | 塵土 | 縣市 | 營地 | .- | 帳和帳 | 間 | 易 | 並行 | 影響 | 好聞 | 隔壁 | 帳的 | 二手 | 菸 | .- | 29 | 約 | B11 | B13 | 區中間 | 兩 | 帳過 | 午夜 | 12 | 點還 | 划拳 | 喝酒 | 酒後瘋言 | 瘋語 | 高聲 | 講話 | 隨地 | 便溺 | 不見 | 營主 | 勸導 | .- | 恐是 | 旁邊 | 果園 | 的關 | 係 | 蒼蠅 | .- | 冰箱 | 臺 | 冷藏 | 不冰 | 開關 | 再而三 | 因多人 | 內容物 | 過多,-1,1,0
營區 | 管理 | 人員 | 冰箱 | 兩間 | 廁所間 | 故障 | 沒水 | 三間 | 澡塘 | 兩間 | 沒熱水 | 流理 | 臺 | 水管 | 阻塞 | 草坪 | 區像長 | 滿雜 | 草 | 花池子 | 不抱 | 搭帳 | 環境 | 條件 | 收款 | 不成比例,-1,1,0
廁所間 | 沒人 | 摒擋 | 晚上 | 髒 | 垃圾桶 | 洗澡 | 沒涼 | 白開 | 週日 | 2020 | 09 | 20 | 早上 | 連營區 | 水槽 | 沒水,-1,1,0
篤學經 | 露客 | 迴 | 流 | 草皮 | 維護 | 再加 | 強些 | 公用 | 冰箱 | 相鄰 | 髒 | 改 | 進後會 | 更好,0,1,1
浴 | 廁空間 | 洗手 | 檯 | 照明,0,1,1
環境 | 乾淨 | 草皮 | 維護 | 作用,0,1,1
草地 | 螞蟻 | 整體 | 說 | 尚可,0,1,1
蟲 | 蜜蜂 | 吹風機,-1,1,0
環境 | 可惜 | 營主 | 夜衝 | 時間 | 一群 | 11.12 | 點到 | 搭 | 帳釘營 | 釘 | 搭 | 完 | 肇始 | 喝酒 | 聊天 | 小孩 | 吵鬧 | 其他人 | 睡覺 | 一路 | 吵 | 凌晨 | 五點,-1,1,0
營位 | 擠 | 洗手 | 檯 | 不好 | 廁所 | 不好,0,1,1
露營區 | 乾淨 | 風景 | 真的 | 美 | 玩 | 開 | 吵 | 區 | 老闆 | 呦 | 超推,1,1,2
露營場 | 地大 | 可惜 | 衛浴 | 洗手 | 檯 | 裝置 | 太少,-1,1,0
失望 | 螢火蟲 | 旅 | 三天 | 兩夜 | 露營 | 兼 | 半日 | 遊 | 入場 | 收門票 | 150 | 元 | 露營 | ㄧ | 天 | 1500 | 元 | 假日 | 貴 | 第二天 | 續住 | 優惠 | 賞螢 | 560 | 元 | D | 區營位 | 還算 | 寬 | 敞 | 可收納 | 18 | 帳 | 當天 | 滿帳 | 洗手台 | 小遠 | 男女 | 共用 | 廁所 | 大號 | 間 | 髒 | 洗浴 | 間 | 間 | 水溫 | 調整 | 燙傷 | 感冒 | 連假 | 管理 | 原本 | 管理 | 半夜 | 12 | 點露客 | 吵 | 鬧 | 不停 | 管理 | 人員 | 賞螢 | 半日 | 遊 | 我家 | 560 | 手 | 做 | OK | 採茶 | 一光 | 禿 | 禿 | 幾團 | 採光 | 地方 | 真不知道 | 採啥 | 晚上 | 更妙 | 賞螢 | 拜 | 託 | 螢火蟲 | 帶隊 | 工作 | 人員 | 尷尬 | 整團 | 亂 | 走 | 560 | 真 | 值得,1,1,2
風景 | 不錯 | 露營 | 環境,1,1,2
感謝 | 營主 | 親切 | 招待 | 草皮 | 乾淨 | 小孩子 | 追逐 | 嬉戲 | 歡笑聲 | 此起彼落 | 營主 | 還特別 | 招待 | 香甜 | 四溢 | 鬆 | 餅 | 驚喜 | 感覺 | 回程 | 路上 | 暨南 | 大學 | 宛如 | 電影場 | 景 | 風景 | 印象 | 深刻,1,1,2
營區絕 | 大部分 | 營位 | 足夠 | 間 | 設計 | 為 | 兩三帳 | 包區 | 團不會 | 干擾 | 焚火台 | 生營火 | 地上 | 枯枝 | 枯葉 | 撿 | 來燒 | 兩次 | 露營 | 住 | 區 | 湖景區 | 水源 | 區 | 整理 | 體驗 | 舒適 | 營主 | 熱心 | 聊 | 推薦,1,1,2
路況 | 差 | 蒼蠅 | 風景 | 晚上 | 發電機,0,1,1
綠地 | 廁所 | 螞蟻 | 總體 | 環境 | 只能 | 說 | 尚可,0,1,1
石頭 | 滑動 | 固定 | 刷,0,1,1
營地 | 美 | 整理 | 舒適 | 衛浴 | 乾淨 | 老闆 | 晚上 | 會帶 | 民宿 | 旅客 | 露營客 | 螢火蟲 | 飲料 | 小點心,1,1,2
景不錯 | 可惜 | 空 | 汙 | 營位給 | 大器 | 保留 | 公共 | 空間 | 小孩 | 玩得 | 開心 | 衛浴 | 真的 | 太少 | 小黑 | 蚊 | 傍晚 | 隻 | 蚊子,0,1,1
包區 | 沒意義 | 設施 | 這區 | 化為 | 區的 | 小孩 | 會來,0,1,1
營主 | 態度 | 很棒 | 場地 | 舒適,1,1,2
熱 | 水器 | 忽冷 | 忽熱 | 燙 | 孩子 | 跳電 | 說 | 客人 | 用電 | 過度 | 不當 | 提供 | 衛生 | 紙馬桶 | 瘋狂 | 堵塞 | 說 | 營主 | 態度 | 不好 | 煞 | 不好 | 經驗 | 箴 | 別去,-1,1,0
難堪 | 敞亮 | 營區 | 照片 | 拍 | 美 | 設施 | 真的 | 只能 | 遠觀 | 眺望,-1,1,0
2017.12 | 30 | 露營 | 楊家 | 黃 | 家 | 缺點 | 曬 | 不到 | 太陽 | 收帳 | 麻煩 | 洗澡 | 時若 | 間 | 洗會 | 沒水 | 可用 | 不錯,1,1,2
貴地 | 露營 | 目的 | 達 | 放 | 鬆 | 體 | 驗 | 大自然 | 整修 | 營地 | 維修 | 客人 | 施工 | 營地 | 施工 | 怪手 | 還就 | 旁邊 | 大人 | 小朋友 | 疑慮 | 施工 | 告知 | 露營 | 上班 | 工地 | 點開工 | 帳篷 | 外面 | 用電 | 鋸 | 鋸樹木 | 晚上 | 點還 | 鑿 | 機打 | 地板 | 達 | 露營 | 放 | 鬆 | 休息 | 收費 | 公告 | 差異 | 太大 | 一台 | 車 | 200 | 收費時 | 還說 | 400 | 算 | 300 | 還以 | 日計算 | 沒錢給 | 公告 | 不符 | 欺騙 | 消費者 | 疑慮 | 冷氣 | 收費 | 接受 | 公告 | 沒說 | 跑 | 收費 | 一台 | 300 | 這電費 | 算 | 蚊蟲 | 螞蟻 | 戶外 | 沒什麼 | 意外 | 家會 | 飛 | 螞蟻 | 喜歡 | 白光 | 黃 | 提醒 | 小費者 | 晚餐 | 螞蟻 | 共餐 | 這營區 | 體驗 | 真的 | 不愉 | 悅,-1,1,0
小黑 | 蚊超 | 萬 | 停下 | 手掌 | 平均 | 拍 | 溪 | 旁邊 | 有間 | 廣福宮 | 親 | 眼看 | 宮廟 | 水往 | 溪衝 | 真不知道 | 這叫 | 溪 | 排水 | 溝,-1,1,0
營區 | 乾淨 | 中型 | 營區 | 挺 | 溫馨 | 地勢 | 視野 | VIP | B | C | 蚊子 | 蒼蠅 | 極少 | 大型 | 昆蟲 | 區最 | 有衛浴 | 冰箱 | 廁所 | 大間 | 乾淨 | 營地 | 洗手 | 槽 | 需 | 共用 | 高度 | 800 | 公尺 | 九月底 | 晚上 | 微涼 | 不冷 | 防風 | 外套 | 即可,1,1,2
營地 | 草皮 | 營主 | 養護 | 天然 | 地方 | 昆蟲 | 話 | 夜間 | 爽朗 | 夏天 | 適合 | 營地 | 插座 | 建議 | 保特瓶圍 | 一下子 | 遮雨 | 下雨 | 話,0,1,1
露營區 | 環境 | 不好 | 列出 | 三點 | 供豪門 | 參見 | 衛浴 | 裝置 | 老舊 | 淋浴 | 間 | 排水管 | 堵塞 | 洗完 | 澡 | 水淹 | 腳踝 | 請 | 自行 | 想像 | 情況 | 掃興 | 冰箱 | 放置 | 老舊 | 死 | 潮溼 | 屋子 | 裡 | 冰箱 | 空間 | 太小 | 夏日 | 酷暑 | 天氣 | 隔天 | 早餐 | 食材 | 辦法放 | 營主 | 態度 | 太 | 喜歡 | 一到 | 營區 | 營主 | 問了 | 訂位 | 名字 | 收尾 | 款後說 | 眼前 | 我輩訂 | 四帳 | 營區 | 營主 | 營位 | 講完 | 話 | 走掉 | 辨證 | 冰箱 | 淋浴 | 間 | 位置 | 新興 | 找 | 不到 | 冰箱 | 到營 | 本部 | 問 | 外 | 有情人 | 抵時 | 再收 | 錢 | 天 | ㄎ | ㄧ | ㄤ | ˉ | 營主 | 用心 | 經營 | 推 | 真的 | 推 | 15 | 露 | 人言可畏 | 閱歷 | 饗,-1,1,0
營區 | 風景 | 美 | 浴室 | 整間 | 乾淨 | 推,1,1,2
包場 | 老闆 | 老闆娘 | 講話 | 好笑 | 逗趣,1,1,2
營區 | 還算 | 乾淨 | 營主 | 客氣 | 滿帳 | 時 | 小朋友 | 緊空間 | 活動 | 2022 | 14 | 15 | 第一 | 訪 | 這是 | 兩天前 | 臨時 | 找 | 營區 | 小孩 | 愛垂 | 釣 | 網查 | 可釣魚 | 露營區 | 找到 | 除愛露 | 營查 | 營位 | 費外 | 找 | 不到 | 收費 | 選 | 水岸 | 霈 | 棚區 | 收費 | 1300 | 元 | 還好 | 開心 | 前往 | 營位 | 算 | 舒適 | 可惜 | 營位 | 面對溪 | 面 | 廁所 | 不時會 | 飄來 | 味道 | 本想 | 小小子 | 釣魚 | 晚上 | 鹽 | 烤 | 吳郭 | 魚給 | 女孩 | 吃 | 組好 | 釣竿 | 開釣 | 營主 | 組好 | 釣竿 | 跑 | 說 | 明收費 | 方式 | 我本來 | 付費 | 仔細 | 聽 | 完 | 釣魚 | 收款 | 每竿 | 每小時 | 100 | 元 | 抓魚 | 每斤 | 100 | 元 | 沒錯 | 釣魚 | 計時 | 聽 | 完 | 嚇到 | 頓然 | 收竿 | 😂 | 跑過 | 超多 | 釣魚 | 露營區 | 有露營 | 垂 | 釣 | 吃 | 免費 | 以竿 | 收費 | 還真 | 第一次 | 每竿以 | 鐘點 | 計時 | 收費長 | 法 | 露營 | 釣魚 | 休閒 | 為 | 主 | 不太建議 | 玩 | 溪水 | 為主 | 離溪邊 | 小朋友 | 末了 | 建議 | 營主 | 亟需 | 收費 | 標示 | FB | 官網 | 價格 | 透明化 | 減少 | 夙嫌,0,1,1
廁所 | 翻然 | 營主 | 親切 | 沒營 | 本部 | 風景 | 優美 | 這是 | 很糟 | 經驗 | 一群 | 年青人 | 喝醉 | 半夜 | 大聲 | 喧 | 晚上 | 點多 | 營區 | 管理 | 人員 | 沒出 | 勸 | 說 | 沒規定 | 😅 | 建議 | 自備 | 耳塞 | 喝醉 | 露友 | 整晚 | 不用 | 睡 | 囉,0,1,1
營主 | 親切 | 還贈 | 送 | 茶 | 包 | 營地 | 乾 | 凈 | 淋浴 | 間 | 大間 | 乾淨 | 有三層 | 大置 | 物櫃 | 熱水大 | 穩定 | 提供 | 吹風機 | 廁所 | 乾淨 | 百萬 | 夜景 | 不虛 | 此行 | 美中不足 | 碎石 | 營地 | 塑膠 | 墊 | 各項 | 營地 | 山路 | 陡路況 | 算 | 小心 | 會車 | 上山 | 約 | 鐘以 | 優值 | 營地,1,1,2
規劃 | 不錯 | 風景 | 美 | 工作 | 人員 | nice | 可愛的貓 | 咪 | 狗狗,1,1,2
營主 | 夫妻 | 場地 | 乾淨 | 寬 | 敞 | 夏天 | 超適 | 合帶 | 小孩 | 露營 | 因為 | 溪河 | 抓蝦 | 玩水 | 防蚊 | 措施 | 做好 | 溪河 | 小黑 | 蚊 | 真的,1,1,2
雨棚 | 區 | 夏令 | 晚上 | 涼 | 草皮 | 區 | 很漂亮 | 痛惜 | 小黑 | 蚊 | 蚊子 | 洵 | 太 | 晚上 | 沒什麼 | 光害 | 觀星 | 銀河,0,1,1
石頭 | 沒有爛 | 泥 | 扎 | 釘 | 租借 | 帳篷 | 決不會 | 搭 | 幫 | 搭 | 沒教學 | 還好 | 朋友 | 研究 | 一心 | 沒視 | 營主 | 去向 | 不像 | 別家 | 熱情 | 收帳 | 價錢 | 比外 | 租 | 還貴 | 充氣 | 墊 | 電充 | 還好 | 朋友 | 踩 | 傢 | 伙 | 認為 | 還好 | 初學者 | 體驗 | 露宿 | 接受 | 洗澡水 | 嚇死 | 超燙 | 超冷全 | 回天 | 乏術 | 洗 | 初生 | 爽性 | 不洗 | 調一點 | 超級 | 燙 | 熟 | 小孩 | 嬉 | 遠 | 總 | 小孩 | 初露 | 想必 | 別家 | 愛侶 | 常露 | 名狀 | 環境 | 很安靜 | 老街 | 挺 | 希望 | 改善 | 真的 | 只會,0,1,1
建議 | 營位 | 靠近 | 廁所 | 蟑螂,1,1,2
不錯 | 風景 | 拍 | 拍照 | 好看 | 喜歡 | 左轉 | 100m | 11,1,1,2
最低 | 一顆 | 星 | 不想 | 給一顆 | 不想 | 給我 | 一顆 | 不想,-1,1,0
唖 | 山 | 主人 | 还会 | 请 | 我们 | 吃 | 烤鱼 | 喜欢 | 野餐 | 區 | 烤鱼 | 真 | 好吃,1,1,2
老闆 | 老闆娘 | 請 | 吃 | 野菜 | 公里 | 路程 | 原住民 | 部落 | 不錯 | 營地 | 但要 | 帶防 | 蚊 | 用品,1,1,2
老闆 | 超好 | 空氣 | 新鮮 | 要來 | 喔,1,1,2
